signal_id,timestamp,symbol,decision,coarse_result,fine_result,coarse_reason,fine_reason,box_score,rsi,atr
346,1763470800.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,所有精筛规则通过,78.27754509558497,49.30139720558891,17.729285714285716
347,1763546400.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,75.4537141794396,54.983730090768944,13.80142857142859
348,1763622000.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,价格接近下边界,96.59618252480884,31.539250588306174,22.560000000000077
349,1763697600.0,XAUUSD,NONE,SHORT_ONLY,NONE,下降趋势,箱体质量不足,62.79760390178559,48.92551505546756,21.71285714285708
350,1763946000.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,所有精筛规则通过,76.69746545731938,60.64716863721223,21.84571428571423
351,1764018000.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,83.96953742008259,14.32071428571427
352,1764093600.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,58.834874713461254,44.53756134390311,17.672142857142653
353,1764169200.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,67.06696509927205,60.37935784677295,13.667857142856974
354,1764244800.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,57.86058930997364,44.28884764636377,9.485000000000062
355,1764327600.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,98.79016374992969,55.763557975947315,10.281428571428544
356,1764583200.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,100.0,68.79237676378993,17.514999999999873
357,1764658800.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,80.3979406354434,38.40680587780399,13.648571428571424
358,1764734400.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,价格接近上边界,84.55128190725746,57.7954028053171,16.119285714285848
359,1764810000.0,XAUUSD,NONE,BOTH,NONE,趋势不明确,箱体质量不足,67.9829050158662,50.37020074803461,16.19571428571414
360,1764882000.0,XAUUSD,NONE,SHORT_ONLY,NONE,下降趋势,箱体质量不足,66.08000590527334,66.6706615532116,12.417142857142997
361,1764957600.0,XAUUSD,NONE,NONE,NONE,"上升趋势, 不适合交易时段",粗筛已拒绝,100.0,54.60114529231589,13.237857142857203
362,1765206000.0,XAUUSD,LONG_ONLY,BOTH,LONG_ONLY,趋势不明确,价格接近下边界,82.34581148192525,50.23863350916862,11.069999999999968
363,1765281600.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,价格接近上边界,79.95105761824361,62.174600891701836,9.927857142857127
364,1765357200.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,56.97506467945877,42.800918333880226,8.463571428571608
365,1765432800.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,100.0,56.29360322295344,15.899285714285725
366,1765508400.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,75.34953551656206,16.540000000000095
367,1765580400.0,XAUUSD,NONE,NONE,NONE,"上升趋势, 不适合交易时段",粗筛已拒绝,100.0,53.848497775611,21.867142857142944
368,1765828800.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,83.91290232710132,43.951612903226156,14.067142857142828
369,1765904400.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,价格接近上边界,88.47297787450071,55.66302652106046,14.974285714285672
370,1765980000.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,71.23915211231458,59.81308411214958,11.604285714285847
371,1766055600.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,51.2335769506997,30.88014418744379,8.414285714285663
372,1766131200.0,XAUUSD,LONG_ONLY,BOTH,LONG_ONLY,趋势不明确,价格接近下边界,94.03280542986457,44.23626861256311,15.026428571428498
373,1766379600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,84.10150181253282,12.33499999999997
374,1766455200.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,85.47386010981128,11.980714285714125
375,1766527200.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,100.0,56.109933373712984,15.835714285714337
376,1766602800.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,84.35424225576917,44.20129270544765,15.98857142857157
377,1766775600.0,XAUUSD,NONE,NONE,NONE,"上升趋势, 不适合交易时段",粗筛已拒绝,89.35120735584692,58.24919032196613,15.109999999999868
378,1767024000.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,"RSI 超卖, 价格接近下边界",100.0,20.604890604890926,29.112857142857074
379,1767099600.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,所有精筛规则通过,88.66666045751721,71.44832353957771,18.798571428571385
380,1767175200.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,价格接近下边界,100.0,34.92010173232883,26.919285714285706
381,1767337200.0,XAUUSD,NONE,SHORT_ONLY,NONE,下降趋势,箱体质量不足,62.07957354123962,64.44704701355194,16.0700000000001
382,1767585600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,100.0,53.64583333333334,22.104285714285716
383,1767661200.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,75.75532198537829,54.75998205473329,16.272857142857188
384,1767733200.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,82.40812616521751,62.043856712420805,16.42428571428562
385,1767808800.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,94.91067057979068,45.36362838845524,18.380000000000045
386,1767884400.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,"RSI 超卖, 价格接近下边界",77.71875213014921,21.48701019089927,15.288571428571426
387,1767960000.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,88.2947638392368,64.29071558605312,11.952142857142851
388,1768208400.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,100.0,71.902296991265,20.90642857142861
389,1768284000.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,59.354316024396134,40.90438059349946,17.492142857142817
390,1768359600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,77.53627480011842,62.15755960313945,20.156428571428673
391,1768431600.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,53.794298625659344,46.333014811275916,17.125000000000064
392,1768507200.0,XAUUSD,NONE,SHORT_ONLY,NONE,下降趋势,箱体质量不足,57.87077642734867,60.092585202330575,16.004999999999786
393,1768582800.0,XAUUSD,NONE,NONE,NONE,"下降趋势, 不适合交易时段",粗筛已拒绝,55.140854569343276,37.55299304731248,19.275714285714262
394,1768831200.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,100.0,73.15387413604957,18.93714285714298
395,1768914000.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,76.42749812171276,13.787142857142953
396,1768989600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,81.84853746493911,23.66642857142876
397,1769065200.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,81.66569198065487,44.538172538456124,37.270000000000046
398,1769140800.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,84.67499163786381,24.52428571428579
399,1769389200.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",81.03256852700903,85.894880701554,24.048571428571385
400,1769461200.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,价格接近下边界,85.29504131336407,36.58921987475882,30.250714285714366
401,1769536800.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,65.8009208214309,54.77957500792876,22.865714285714212
402,1769612400.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,75.43014825235369,28.684285714285775
403,1769688000.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,100.0,72.90959222173859,62.451428571428615
404,1769763600.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,价格接近下边界,100.0,43.47983845522804,83.43000000000004
405,1770012000.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,价格接近下边界,100.0,27.523433058791014,129.03285714285727
406,1770087600.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,价格接近上边界,72.68097999401655,61.19923649048906,85.37071428571426
407,1770159600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,79.05752082156685,57.41393195087575,49.19071428571436
408,1770235200.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,RSI 超卖,100.0,20.003917727718004,49.30285714285719
409,1770310800.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,价格接近下边界,78.25944302033481,34.55321944809468,64.68785714285715
410,1770386400.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,价格接近上边界,83.16641696166516,64.90164176896899,58.03571428571441
411,1770634800.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,88.81922202180931,58.104469574582616,35.46357142857141
412,1770710400.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,65.03910147640747,40.88974031502774,29.965000000000014
413,1770786000.0,XAUUSD,NONE,BOTH,NONE,趋势不明确,箱体质量不足,56.44757330968194,58.44724718676828,27.10428571428591
414,1770861600.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,70.57571223426201,50.059737156511105,37.03214285714297
415,1770933600.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,"RSI 超卖, 价格接近下边界",100.0,23.512426900584927,39.853571428571286
416,1771009200.0,XAUUSD,NONE,NONE,NONE,"下降趋势, 不适合交易时段",粗筛已拒绝,79.16857221256751,59.320118649654006,32.80428571428586
417,1771257600.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,64.46300811383301,39.12072129577881,19.47928571428591
418,1771340400.0,XAUUSD,LONG_ONLY,SHORT_ONLY,LONG_ONLY,下降趋势,价格接近下边界,100.0,29.716739952960324,33.020714285714085
419,1771416000.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,价格接近上边界,70.17341807488842,64.72611574511984,16.770000000000046
420,1771491600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,100.0,54.02561383473365,15.97000000000006
421,1771567200.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,61.56535458149588,50.99186744698626,20.369285714285848
422,1771815600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",100.0,77.18210013291957,30.568571428571236
423,1771887600.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,"RSI 超买, 价格接近上边界",92.1864777995849,75.9617586443786,22.695714285714335
424,1771963200.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,100.0,47.547010607521614,25.212142857142616
425,1772038800.0,XAUUSD,SHORT_ONLY,BOTH,SHORT_ONLY,趋势不明确,价格接近上边界,73.90376088027608,60.17838997403184,20.279285714285702
426,1772114400.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,67.48218148845962,58.022910479422784,19.359285714285566
427,1772190000.0,XAUUSD,NONE,BOTH,NONE,趋势不明确,箱体质量不足,64.41986850844904,48.06078275466012,16.107857142857092
428,1772438400.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,100.0,73.62928448330871,33.29785714285702
429,1772514000.0,XAUUSD,LONG_ONLY,LONG_ONLY,LONG_ONLY,上升趋势,所有精筛规则通过,96.05818879593434,43.4619625137816,34.20857142857124
430,1772589600.0,XAUUSD,SHORT_ONLY,SHORT_ONLY,SHORT_ONLY,下降趋势,所有精筛规则通过,100.0,39.47721696730299,73.93785714285696
431,1772661600.0,XAUUSD,NONE,SHORT_ONLY,NONE,下降趋势,箱体质量不足,48.84852682438344,38.03196431889961,29.151428571428692
432,1772737200.0,XAUUSD,LONG_ONLY,BOTH,LONG_ONLY,趋势不明确,"RSI 超卖, 价格接近下边界",100.0,15.512579355748628,34.52285714285712
433,1772812800.0,XAUUSD,NONE,NONE,NONE,"下降趋势, 不适合交易时段",粗筛已拒绝,60.909318607955484,62.109869253479665,29.467857142857024
434,1773061200.0,XAUUSD,BOTH,BOTH,BOTH,趋势不明确,所有精筛规则通过,97.60598185764496,38.447823807026765,45.2371428571429
435,1773136800.0,XAUUSD,SHORT_ONLY,LONG_ONLY,SHORT_ONLY,上升趋势,价格接近上边界,80.31182369270834,68.52922598513176,23.908571428571253
436,1773212400.0,XAUUSD,NONE,LONG_ONLY,NONE,上升趋势,箱体质量不足,68.61785758462325,49.61872009569361,22.96714285714279
